"IntoGen_cancer_type","gene","test_type","comparison","event","p_value","odds_ratio","ci_low","ci_high","zero_count","n_WGD","n_HM","n_Classic","n_WGDHM","p_adj_local","p_adj_global"
"pan_cancer","TCF4","per_event_pairwise","WGDHM_vs_Classic","M",1,0.547705807855215,0.00512158447137641,58.6638969429644,FALSE,5,1,3,6,1,1
"pan_cancer","TCF4","per_event_pairwise","WGDHM_vs_Classic","WT",1,1.82579769222448,0.0170462593198035,195.252075912994,FALSE,5,1,3,6,1,1
"pan_cancer","TCF7L2","per_event_HM_vs_rest","HM_vs_rest","CNA_driver",NA,NA,NA,NA,TRUE,22,3,4,25,NA,NA
"pan_cancer","TCF7L2","per_event_HM_vs_rest","HM_vs_rest","CI_M",NA,NA,NA,NA,TRUE,22,3,4,25,NA,NA
"pan_cancer","TCF7L2","per_event_HM_vs_rest","HM_vs_rest","M",NA,NA,NA,NA,TRUE,22,3,4,25,NA,NA
"pan_cancer","TCF7L2","per_event_HM_vs_rest","HM_vs_rest","WT",NA,NA,NA,NA,FALSE,22,3,4,25,NA,NA
"pan_cancer","TCF7L2","per_event_pairwise","HM_vs_Classic","CNA_driver",NA,NA,NA,NA,TRUE,22,3,4,25,NA,NA
"pan_cancer","TCF7L2","per_event_pairwise","HM_vs_Classic","CI_M",NA,NA,NA,NA,TRUE,22,3,4,25,NA,NA
"pan_cancer","TCF7L2","per_event_pairwise","HM_vs_Classic","M",NA,NA,NA,NA,TRUE,22,3,4,25,NA,NA
"pan_cancer","TCF7L2","per_event_pairwise","HM_vs_Classic","WT",NA,NA,NA,NA,FALSE,22,3,4,25,NA,NA
"pan_cancer","TCF7L2","per_event_pairwise","HM_vs_WGD","CNA_driver",NA,NA,NA,NA,TRUE,22,3,4,25,NA,NA
"pan_cancer","TCF7L2","per_event_pairwise","HM_vs_WGD","CI_M",NA,NA,NA,NA,TRUE,22,3,4,25,NA,NA
"pan_cancer","TCF7L2","per_event_pairwise","HM_vs_WGD","M",NA,NA,NA,NA,TRUE,22,3,4,25,NA,NA
"pan_cancer","TCF7L2","per_event_pairwise","HM_vs_WGD","WT",NA,NA,NA,NA,FALSE,22,3,4,25,NA,NA
"pan_cancer","TCF7L2","per_event_pairwise","WGD_vs_Classic","CNA_driver",NA,NA,NA,NA,TRUE,22,3,4,25,NA,NA
"pan_cancer","TCF7L2","per_event_pairwise","WGD_vs_Classic","CI_M",NA,NA,NA,NA,TRUE,22,3,4,25,NA,NA
"pan_cancer","TCF7L2","per_event_pairwise","WGD_vs_Classic","M",NA,NA,NA,NA,TRUE,22,3,4,25,NA,NA
"pan_cancer","TCF7L2","per_event_pairwise","WGD_vs_Classic","WT",NA,NA,NA,NA,FALSE,22,3,4,25,NA,NA
"pan_cancer","TCF7L2","per_event_pairwise","WGDHM_vs_Classic","CNA_driver",NA,NA,NA,NA,TRUE,22,3,4,25,NA,NA
"pan_cancer","TCF7L2","per_event_pairwise","WGDHM_vs_Classic","CI_M",NA,NA,NA,NA,TRUE,22,3,4,25,NA,NA
"pan_cancer","TCF7L2","per_event_pairwise","WGDHM_vs_Classic","M",NA,NA,NA,NA,TRUE,22,3,4,25,NA,NA
"pan_cancer","TCF7L2","per_event_pairwise","WGDHM_vs_Classic","WT",NA,NA,NA,NA,FALSE,22,3,4,25,NA,NA
"pan_cancer","TERT","global","Classic_vs_HM_vs_WGD",NA,0.0954522738630685,NA,NA,NA,FALSE,12,4,15,16,0.138352172228492,0.174060028809125
"pan_cancer","TERT","pairwise_all_events","HM_vs_WGD",NA,0.528571428571428,NA,NA,NA,FALSE,12,4,15,16,0.681756141947225,0.687142857142857
"pan_cancer","TERT","pairwise_all_events","WGD_vs_Classic",NA,0.0752136752136752,NA,NA,NA,FALSE,12,4,15,16,0.154627098789535,0.176773383553045
"pan_cancer","TERT","per_event_HM_vs_rest","HM_vs_rest","CNA_driver",1,0,0,19.1246240218205,TRUE,12,4,15,16,1,1
"pan_cancer","TERT","per_event_HM_vs_rest","HM_vs_rest","CI_M",NA,NA,NA,NA,TRUE,12,4,15,16,NA,NA
"pan_cancer","TERT","per_event_HM_vs_rest","HM_vs_rest","M",1,Inf,0.0522886096405888,Inf,FALSE,12,4,15,16,1,1
"pan_cancer","TERT","per_event_HM_vs_rest","HM_vs_rest","WT",NA,NA,NA,NA,TRUE,12,4,15,16,NA,NA
"pan_cancer","TERT","per_event_pairwise","HM_vs_Classic","CNA_driver",NA,NA,NA,NA,TRUE,12,4,15,16,NA,NA
"pan_cancer","TERT","per_event_pairwise","HM_vs_Classic","CI_M",NA,NA,NA,NA,TRUE,12,4,15,16,NA,NA
"pan_cancer","TERT","per_event_pairwise","HM_vs_Classic","M",NA,NA,NA,NA,FALSE,12,4,15,16,NA,NA
"pan_cancer","TERT","per_event_pairwise","HM_vs_Classic","WT",NA,NA,NA,NA,TRUE,12,4,15,16,NA,NA
"pan_cancer","TERT","per_event_pairwise","HM_vs_WGD","CNA_driver",0.528571428571429,0,0,7.91350481367888,TRUE,12,4,15,16,0.715960451977401,0.728095912585998
"pan_cancer","TERT","per_event_pairwise","HM_vs_WGD","CI_M",NA,NA,NA,NA,TRUE,12,4,15,16,NA,NA
"pan_cancer","TERT","per_event_pairwise","HM_vs_WGD","M",0.528571428571429,Inf,0.12636625914114,Inf,FALSE,12,4,15,16,0.715960451977401,0.728095912585998
"pan_cancer","TERT","per_event_pairwise","HM_vs_WGD","WT",NA,NA,NA,NA,TRUE,12,4,15,16,NA,NA
"pan_cancer","TERT","per_event_pairwise","WGD_vs_Classic","CNA_driver",0.0752136752136752,Inf,0.553645958384501,Inf,TRUE,12,4,15,16,0.175498575498576,0.201780135573239
"pan_cancer","TERT","per_event_pairwise","WGD_vs_Classic","CI_M",NA,NA,NA,NA,TRUE,12,4,15,16,NA,NA
"pan_cancer","TERT","per_event_pairwise","WGD_vs_Classic","M",0.0752136752136752,0,0,1.80620843493182,FALSE,12,4,15,16,0.175498575498576,0.201780135573239
"pan_cancer","TERT","per_event_pairwise","WGD_vs_Classic","WT",NA,NA,NA,NA,TRUE,12,4,15,16,NA,NA
"pan_cancer","TERT","pairwise_all_events","WGDHM_vs_Classic",NA,0.225806451612903,NA,NA,NA,FALSE,12,4,15,16,0.378541912632822,0.383371271115371
"pan_cancer","TERT","per_event_pairwise","WGDHM_vs_Classic","CNA_driver",0.225806451612903,Inf,0.402322130305746,Inf,TRUE,12,4,15,16,0.399122807017544,0.415137027234697
"pan_cancer","TERT","per_event_pairwise","WGDHM_vs_Classic","CI_M",NA,NA,NA,NA,TRUE,12,4,15,16,NA,NA
"pan_cancer","TERT","per_event_pairwise","WGDHM_vs_Classic","M",0.225806451612903,0,0,2.48557045380538,FALSE,12,4,15,16,0.399122807017544,0.415137027234697
"pan_cancer","TERT","per_event_pairwise","WGDHM_vs_Classic","WT",NA,NA,NA,NA,TRUE,12,4,15,16,NA,NA
"pan_cancer","TET1","per_event_HM_vs_rest","HM_vs_rest","CNA_driver",NA,NA,NA,NA,TRUE,31,4,4,35,NA,NA
"pan_cancer","TET1","per_event_HM_vs_rest","HM_vs_rest","CI_M",NA,NA,NA,NA,TRUE,31,4,4,35,NA,NA
"pan_cancer","TET1","per_event_HM_vs_rest","HM_vs_rest","M",NA,NA,NA,NA,TRUE,31,4,4,35,NA,NA
"pan_cancer","TET1","per_event_HM_vs_rest","HM_vs_rest","WT",NA,NA,NA,NA,FALSE,31,4,4,35,NA,NA
"pan_cancer","TET1","per_event_pairwise","HM_vs_Classic","CNA_driver",NA,NA,NA,NA,TRUE,31,4,4,35,NA,NA
"pan_cancer","TET1","per_event_pairwise","HM_vs_Classic","CI_M",NA,NA,NA,NA,TRUE,31,4,4,35,NA,NA
"pan_cancer","TET1","per_event_pairwise","HM_vs_Classic","M",NA,NA,NA,NA,TRUE,31,4,4,35,NA,NA
"pan_cancer","TET1","per_event_pairwise","HM_vs_Classic","WT",NA,NA,NA,NA,FALSE,31,4,4,35,NA,NA
"pan_cancer","TET1","per_event_pairwise","HM_vs_WGD","CNA_driver",NA,NA,NA,NA,TRUE,31,4,4,35,NA,NA
"pan_cancer","TET1","per_event_pairwise","HM_vs_WGD","CI_M",NA,NA,NA,NA,TRUE,31,4,4,35,NA,NA
"pan_cancer","TET1","per_event_pairwise","HM_vs_WGD","M",NA,NA,NA,NA,TRUE,31,4,4,35,NA,NA
"pan_cancer","TET1","per_event_pairwise","HM_vs_WGD","WT",NA,NA,NA,NA,FALSE,31,4,4,35,NA,NA
"pan_cancer","TET1","per_event_pairwise","WGD_vs_Classic","CNA_driver",NA,NA,NA,NA,TRUE,31,4,4,35,NA,NA
"pan_cancer","TET1","per_event_pairwise","WGD_vs_Classic","CI_M",NA,NA,NA,NA,TRUE,31,4,4,35,NA,NA
"pan_cancer","TET1","per_event_pairwise","WGD_vs_Classic","M",NA,NA,NA,NA,TRUE,31,4,4,35,NA,NA
"pan_cancer","TET1","per_event_pairwise","WGD_vs_Classic","WT",NA,NA,NA,NA,FALSE,31,4,4,35,NA,NA
"pan_cancer","TET1","per_event_pairwise","WGDHM_vs_Classic","CNA_driver",NA,NA,NA,NA,TRUE,31,4,4,35,NA,NA
"pan_cancer","TET1","per_event_pairwise","WGDHM_vs_Classic","CI_M",NA,NA,NA,NA,TRUE,31,4,4,35,NA,NA
"pan_cancer","TET1","per_event_pairwise","WGDHM_vs_Classic","M",NA,NA,NA,NA,TRUE,31,4,4,35,NA,NA
"pan_cancer","TET1","per_event_pairwise","WGDHM_vs_Classic","WT",NA,NA,NA,NA,FALSE,31,4,4,35,NA,NA
"pan_cancer","TFAP4","per_event_pairwise","WGD_vs_Classic","CNA_driver",NA,NA,NA,NA,TRUE,6,0,9,6,NA,NA
"pan_cancer","TFAP4","per_event_pairwise","WGD_vs_Classic","CI_M",NA,NA,NA,NA,TRUE,6,0,9,6,NA,NA
"pan_cancer","TFAP4","per_event_pairwise","WGD_vs_Classic","M",NA,NA,NA,NA,TRUE,6,0,9,6,NA,NA
"pan_cancer","TFAP4","per_event_pairwise","WGD_vs_Classic","WT",NA,NA,NA,NA,FALSE,6,0,9,6,NA,NA
"pan_cancer","TFAP4","per_event_pairwise","WGDHM_vs_Classic","CNA_driver",NA,NA,NA,NA,TRUE,6,0,9,6,NA,NA
"pan_cancer","TFAP4","per_event_pairwise","WGDHM_vs_Classic","CI_M",NA,NA,NA,NA,TRUE,6,0,9,6,NA,NA
"pan_cancer","TFAP4","per_event_pairwise","WGDHM_vs_Classic","M",NA,NA,NA,NA,TRUE,6,0,9,6,NA,NA
"pan_cancer","TFAP4","per_event_pairwise","WGDHM_vs_Classic","WT",NA,NA,NA,NA,FALSE,6,0,9,6,NA,NA
"pan_cancer","TFG","per_event_HM_vs_rest","HM_vs_rest","CNA_driver",NA,NA,NA,NA,TRUE,33,6,3,39,NA,NA
"pan_cancer","TFG","per_event_HM_vs_rest","HM_vs_rest","CI_M",NA,NA,NA,NA,TRUE,33,6,3,39,NA,NA
"pan_cancer","TFG","per_event_HM_vs_rest","HM_vs_rest","M",NA,NA,NA,NA,TRUE,33,6,3,39,NA,NA
"pan_cancer","TFG","per_event_HM_vs_rest","HM_vs_rest","WT",NA,NA,NA,NA,FALSE,33,6,3,39,NA,NA
"pan_cancer","TFG","per_event_pairwise","HM_vs_Classic","CNA_driver",NA,NA,NA,NA,TRUE,33,6,3,39,NA,NA
"pan_cancer","TFG","per_event_pairwise","HM_vs_Classic","CI_M",NA,NA,NA,NA,TRUE,33,6,3,39,NA,NA
"pan_cancer","TFG","per_event_pairwise","HM_vs_Classic","M",NA,NA,NA,NA,TRUE,33,6,3,39,NA,NA
"pan_cancer","TFG","per_event_pairwise","HM_vs_Classic","WT",NA,NA,NA,NA,FALSE,33,6,3,39,NA,NA
"pan_cancer","TFG","per_event_pairwise","HM_vs_WGD","CNA_driver",NA,NA,NA,NA,TRUE,33,6,3,39,NA,NA
"pan_cancer","TFG","per_event_pairwise","HM_vs_WGD","CI_M",NA,NA,NA,NA,TRUE,33,6,3,39,NA,NA
"pan_cancer","TFG","per_event_pairwise","HM_vs_WGD","M",NA,NA,NA,NA,TRUE,33,6,3,39,NA,NA
"pan_cancer","TFG","per_event_pairwise","HM_vs_WGD","WT",NA,NA,NA,NA,FALSE,33,6,3,39,NA,NA
"pan_cancer","TFG","per_event_pairwise","WGD_vs_Classic","CNA_driver",NA,NA,NA,NA,TRUE,33,6,3,39,NA,NA
"pan_cancer","TFG","per_event_pairwise","WGD_vs_Classic","CI_M",NA,NA,NA,NA,TRUE,33,6,3,39,NA,NA
"pan_cancer","TFG","per_event_pairwise","WGD_vs_Classic","M",NA,NA,NA,NA,TRUE,33,6,3,39,NA,NA
"pan_cancer","TFG","per_event_pairwise","WGD_vs_Classic","WT",NA,NA,NA,NA,FALSE,33,6,3,39,NA,NA
"pan_cancer","TFG","per_event_pairwise","WGDHM_vs_Classic","CNA_driver",NA,NA,NA,NA,TRUE,33,6,3,39,NA,NA
"pan_cancer","TFG","per_event_pairwise","WGDHM_vs_Classic","CI_M",NA,NA,NA,NA,TRUE,33,6,3,39,NA,NA
"pan_cancer","TFG","per_event_pairwise","WGDHM_vs_Classic","M",NA,NA,NA,NA,TRUE,33,6,3,39,NA,NA
"pan_cancer","TFG","per_event_pairwise","WGDHM_vs_Classic","WT",NA,NA,NA,NA,FALSE,33,6,3,39,NA,NA
"pan_cancer","TGFBR1","per_event_HM_vs_rest","HM_vs_rest","CNA_driver",NA,NA,NA,NA,TRUE,9,3,0,12,NA,NA
"pan_cancer","TGFBR1","per_event_HM_vs_rest","HM_vs_rest","CI_M",NA,NA,NA,NA,TRUE,9,3,0,12,NA,NA
"pan_cancer","TGFBR1","per_event_HM_vs_rest","HM_vs_rest","M",NA,NA,NA,NA,TRUE,9,3,0,12,NA,NA
"pan_cancer","TGFBR1","per_event_HM_vs_rest","HM_vs_rest","WT",NA,NA,NA,NA,FALSE,9,3,0,12,NA,NA
"pan_cancer","TGFBR1","per_event_pairwise","HM_vs_WGD","CNA_driver",NA,NA,NA,NA,TRUE,9,3,0,12,NA,NA
"pan_cancer","TGFBR1","per_event_pairwise","HM_vs_WGD","CI_M",NA,NA,NA,NA,TRUE,9,3,0,12,NA,NA
"pan_cancer","TGFBR1","per_event_pairwise","HM_vs_WGD","M",NA,NA,NA,NA,TRUE,9,3,0,12,NA,NA
"pan_cancer","TGFBR1","per_event_pairwise","HM_vs_WGD","WT",NA,NA,NA,NA,FALSE,9,3,0,12,NA,NA
"pan_cancer","TGFBR2","global","Classic_vs_HM_vs_WGD",NA,0.0199900049975013,NA,NA,NA,FALSE,62,7,10,69,0.0373726180388067,0.0491817583271856
"pan_cancer","TGFBR2","pairwise_all_events","HM_vs_Classic",NA,0.805097451274363,NA,NA,NA,FALSE,62,7,10,69,0.970429963589634,0.985060410970985
"pan_cancer","TGFBR2","pairwise_all_events","HM_vs_WGD",NA,0.277861069465267,NA,NA,NA,FALSE,62,7,10,69,0.416791604197901,0.432112915504864
"pan_cancer","TGFBR2","pairwise_all_events","WGD_vs_Classic",NA,0.00699650174912544,NA,NA,NA,FALSE,62,7,10,69,0.0230372618568764,0.0277194735965351
"pan_cancer","TGFBR2","per_event_HM_vs_rest","HM_vs_rest","CNA_driver",0.586451683081327,1.32802397374371,0.0258010556376241,13.4699076989973,FALSE,62,7,10,69,1,1
"pan_cancer","TGFBR2","per_event_HM_vs_rest","HM_vs_rest","CI_M",NA,NA,NA,NA,TRUE,62,7,10,69,NA,NA
"pan_cancer","TGFBR2","per_event_HM_vs_rest","HM_vs_rest","M",0.437914092677584,2.20361184113248,0.0405395566661871,25.3977895223067,FALSE,62,7,10,69,1,1
"pan_cancer","TGFBR2","per_event_HM_vs_rest","HM_vs_rest","WT",0.612034815451715,0.555687155803093,0.0793952364828074,6.44275048678602,FALSE,62,7,10,69,1,1
"pan_cancer","TGFBR2","per_event_pairwise","HM_vs_Classic","CNA_driver",1,0.682311449255232,0.00971237170369279,16.1965749775142,FALSE,62,7,10,69,1,1
"pan_cancer","TGFBR2","per_event_pairwise","HM_vs_Classic","CI_M",NA,NA,NA,NA,TRUE,62,7,10,69,NA,NA
"pan_cancer","TGFBR2","per_event_pairwise","HM_vs_Classic","M",0.602941176470588,0.409941550918245,0.00637146871620161,6.83208509353223,FALSE,62,7,10,69,0.790999436710389,0.804887157333764
"pan_cancer","TGFBR2","per_event_pairwise","HM_vs_Classic","WT",0.622069107363225,2.36757534773905,0.228238751855186,36.5804486544057,FALSE,62,7,10,69,0.809449489771143,0.824761018283212
"pan_cancer","TGFBR2","per_event_pairwise","HM_vs_WGD","CNA_driver",0.544167757484168,1.54414675988357,0.0290366172050005,16.8264199891016,FALSE,62,7,10,69,0.730891987993441,0.741894469167197
"pan_cancer","TGFBR2","per_event_pairwise","HM_vs_WGD","CI_M",NA,NA,NA,NA,TRUE,62,7,10,69,NA,NA
"pan_cancer","TGFBR2","per_event_pairwise","HM_vs_WGD","M",0.278161621559721,4.80468085394382,0.0727386119008188,105.950538728319,FALSE,62,7,10,69,0.446829137480355,0.468014147001433
"pan_cancer","TGFBR2","per_event_pairwise","HM_vs_WGD","WT",0.266172763469687,0.377363981908281,0.0498946425527347,4.59210875763504,FALSE,62,7,10,69,0.433446327683616,0.456128656342327
"pan_cancer","TGFBR2","per_event_pairwise","WGD_vs_Classic","CNA_driver",0.306621377581551,0.434938024366418,0.0617452617853931,5.12421666070118,FALSE,62,7,10,69,0.480331737876453,0.503698124489963
"pan_cancer","TGFBR2","per_event_pairwise","WGD_vs_Classic","CI_M",NA,NA,NA,NA,TRUE,62,7,10,69,NA,NA
"pan_cancer","TGFBR2","per_event_pairwise","WGD_vs_Classic","M",0.0171669402604888,0.08310641588827,0.00597251189390927,0.850404284820173,FALSE,62,7,10,69,0.0567692955510646,0.0689869810054766
"pan_cancer","TGFBR2","per_event_pairwise","WGD_vs_Classic","WT",0.0135809080923684,6.48999957083199,1.2097969244685,35.9003640633445,FALSE,62,7,10,69,0.0480593758693037,0.0584399695567623
"pan_cancer","TGFBR2","pairwise_all_events","WGDHM_vs_Classic",NA,0.00649675162418791,NA,NA,NA,FALSE,62,7,10,69,0.0222981729474246,0.0267588977788334
"pan_cancer","TGFBR2","per_event_pairwise","WGDHM_vs_Classic","CNA_driver",0.318373355106934,0.457303373866003,0.0683137132385838,5.2540649713905,FALSE,62,7,10,69,0.494846106235899,0.516030146402489
"pan_cancer","TGFBR2","per_event_pairwise","WGDHM_vs_Classic","CI_M",NA,NA,NA,NA,TRUE,62,7,10,69,NA,NA
"pan_cancer","TGFBR2","per_event_pairwise","WGDHM_vs_Classic","M",0.024454858032473,0.111694025826988,0.0123666738415959,0.990523886820022,FALSE,62,7,10,69,0.0732881526660674,0.0885748582367969
"pan_cancer","TGFBR2","per_event_pairwise","WGDHM_vs_Classic","WT",0.01829542967795,5.7131796014863,1.10307737210615,30.1843341853816,FALSE,62,7,10,69,0.059881628195065,0.0716729141296978
"pan_cancer","TNFRSF14","global","Classic_vs_WGD",NA,0.0013986013986014,NA,NA,NA,FALSE,7,0,8,7,0.00400932400932402,0.00619690154922539
"pan_cancer","TNFRSF14","pairwise_all_events","WGD_vs_Classic",NA,0.0013986013986014,NA,NA,NA,FALSE,7,0,8,7,0.00577993435136293,0.00784513403675521
"pan_cancer","TNFRSF14","per_event_pairwise","WGD_vs_Classic","CNA_driver",NA,NA,NA,NA,TRUE,7,0,8,7,NA,NA
"pan_cancer","TNFRSF14","per_event_pairwise","WGD_vs_Classic","CI_M",NA,NA,NA,NA,TRUE,7,0,8,7,NA,NA
"pan_cancer","TNFRSF14","per_event_pairwise","WGD_vs_Classic","M",0.0013986013986014,0,0,0.332656398344073,TRUE,7,0,8,7,0.00684315684315685,0.00971528471528473
"pan_cancer","TNFRSF14","per_event_pairwise","WGD_vs_Classic","WT",0.0013986013986014,Inf,3.00610481258707,Inf,FALSE,7,0,8,7,0.00684315684315685,0.00971528471528473
"pan_cancer","TNFRSF14","pairwise_all_events","WGDHM_vs_Classic",NA,0.0013986013986014,NA,NA,NA,FALSE,7,0,8,7,0.00577993435136293,0.00784513403675521
"pan_cancer","TNFRSF14","per_event_pairwise","WGDHM_vs_Classic","CNA_driver",NA,NA,NA,NA,TRUE,7,0,8,7,NA,NA
"pan_cancer","TNFRSF14","per_event_pairwise","WGDHM_vs_Classic","CI_M",NA,NA,NA,NA,TRUE,7,0,8,7,NA,NA
"pan_cancer","TNFRSF14","per_event_pairwise","WGDHM_vs_Classic","M",0.0013986013986014,0,0,0.332656398344073,TRUE,7,0,8,7,0.00684315684315685,0.00971528471528473
"pan_cancer","TNFRSF14","per_event_pairwise","WGDHM_vs_Classic","WT",0.0013986013986014,Inf,3.00610481258707,Inf,FALSE,7,0,8,7,0.00684315684315685,0.00971528471528473
"pan_cancer","TOP1","per_event_HM_vs_rest","HM_vs_rest","CNA_driver",NA,NA,NA,NA,TRUE,22,4,9,26,NA,NA
"pan_cancer","TOP1","per_event_HM_vs_rest","HM_vs_rest","CI_M",NA,NA,NA,NA,TRUE,22,4,9,26,NA,NA
"pan_cancer","TOP1","per_event_HM_vs_rest","HM_vs_rest","M",NA,NA,NA,NA,TRUE,22,4,9,26,NA,NA
"pan_cancer","TOP1","per_event_HM_vs_rest","HM_vs_rest","WT",NA,NA,NA,NA,FALSE,22,4,9,26,NA,NA
"pan_cancer","TOP1","per_event_pairwise","HM_vs_Classic","CNA_driver",NA,NA,NA,NA,TRUE,22,4,9,26,NA,NA
"pan_cancer","TOP1","per_event_pairwise","HM_vs_Classic","CI_M",NA,NA,NA,NA,TRUE,22,4,9,26,NA,NA
"pan_cancer","TOP1","per_event_pairwise","HM_vs_Classic","M",NA,NA,NA,NA,TRUE,22,4,9,26,NA,NA
"pan_cancer","TOP1","per_event_pairwise","HM_vs_Classic","WT",NA,NA,NA,NA,FALSE,22,4,9,26,NA,NA
"pan_cancer","TOP1","per_event_pairwise","HM_vs_WGD","CNA_driver",NA,NA,NA,NA,TRUE,22,4,9,26,NA,NA
"pan_cancer","TOP1","per_event_pairwise","HM_vs_WGD","CI_M",NA,NA,NA,NA,TRUE,22,4,9,26,NA,NA
"pan_cancer","TOP1","per_event_pairwise","HM_vs_WGD","M",NA,NA,NA,NA,TRUE,22,4,9,26,NA,NA
"pan_cancer","TOP1","per_event_pairwise","HM_vs_WGD","WT",NA,NA,NA,NA,FALSE,22,4,9,26,NA,NA
"pan_cancer","TOP1","per_event_pairwise","WGD_vs_Classic","CNA_driver",NA,NA,NA,NA,TRUE,22,4,9,26,NA,NA
"pan_cancer","TOP1","per_event_pairwise","WGD_vs_Classic","CI_M",NA,NA,NA,NA,TRUE,22,4,9,26,NA,NA
"pan_cancer","TOP1","per_event_pairwise","WGD_vs_Classic","M",NA,NA,NA,NA,TRUE,22,4,9,26,NA,NA
"pan_cancer","TOP1","per_event_pairwise","WGD_vs_Classic","WT",NA,NA,NA,NA,FALSE,22,4,9,26,NA,NA
"pan_cancer","TOP1","per_event_pairwise","WGDHM_vs_Classic","CNA_driver",NA,NA,NA,NA,TRUE,22,4,9,26,NA,NA
"pan_cancer","TOP1","per_event_pairwise","WGDHM_vs_Classic","CI_M",NA,NA,NA,NA,TRUE,22,4,9,26,NA,NA
"pan_cancer","TOP1","per_event_pairwise","WGDHM_vs_Classic","M",NA,NA,NA,NA,TRUE,22,4,9,26,NA,NA
"pan_cancer","TOP1","per_event_pairwise","WGDHM_vs_Classic","WT",NA,NA,NA,NA,FALSE,22,4,9,26,NA,NA
"pan_cancer","TP53","global","Classic_vs_HM_vs_WGD",NA,0.000499750124937531,NA,NA,NA,FALSE,253,36,170,289,0.00153494681230813,0.00281677343146609
"pan_cancer","TP53","pairwise_all_events","HM_vs_Classic",NA,0.445777111444278,NA,NA,NA,FALSE,253,36,170,289,0.605838020587022,0.613035630944858
"pan_cancer","TP53","pairwise_all_events","HM_vs_WGD",NA,0.000999500249875062,NA,NA,NA,FALSE,253,36,170,289,0.00430635745956809,0.00606995772186899
"pan_cancer","TP53","pairwise_all_events","WGD_vs_Classic",NA,0.000499750124937531,NA,NA,NA,FALSE,253,36,170,289,0.00219998696304022,0.00335316212861311
"pan_cancer","TP53","per_event_HM_vs_rest","HM_vs_rest","CNA_driver",0.327375720180258,1.63540127781128,0.394262541538683,5.0751190941253,FALSE,253,36,170,289,1,1
"pan_cancer","TP53","per_event_HM_vs_rest","HM_vs_rest","CI_M",NA,NA,NA,NA,TRUE,253,36,170,289,NA,NA
"pan_cancer","TP53","per_event_HM_vs_rest","HM_vs_rest","M",0.174275096702352,1.90942196713421,0.755812122227925,5.75767379519819,FALSE,253,36,170,289,1,1
"pan_cancer","TP53","per_event_HM_vs_rest","HM_vs_rest","WT",0.0272620889404967,0.227655107743539,0.0259902089043496,0.918252379600587,FALSE,253,36,170,289,0.913279979506638,1
"pan_cancer","TP53","per_event_pairwise","HM_vs_Classic","CNA_driver",0.767861150926949,1.12436070510423,0.258062498081897,3.77085714851025,FALSE,253,36,170,289,0.968919531235452,0.999658593408912
"pan_cancer","TP53","per_event_pairwise","HM_vs_Classic","CI_M",NA,NA,NA,NA,TRUE,253,36,170,289,NA,NA
"pan_cancer","TP53","per_event_pairwise","HM_vs_Classic","M",0.585582054477321,0.705998829893132,0.247493906295615,2.32122828333103,FALSE,253,36,170,289,0.774684645498043,0.78657258008176
"pan_cancer","TP53","per_event_pairwise","HM_vs_Classic","WT",0.282040859545134,2.42771010942748,0.211655179757131,17.7278268838981,FALSE,253,36,170,289,0.450795307172973,0.471684842489498
"pan_cancer","TP53","per_event_pairwise","HM_vs_WGD","CNA_driver",0.244027647475285,2.29901058504897,0.514822456149531,8.05684821068973,FALSE,253,36,170,289,0.412011468184504,0.432199171599737
"pan_cancer","TP53","per_event_pairwise","HM_vs_WGD","CI_M",NA,NA,NA,NA,TRUE,253,36,170,289,NA,NA
"pan_cancer","TP53","per_event_pairwise","HM_vs_WGD","M",0.0145496764651391,3.04716947963045,1.18970300336769,9.2872113093855,FALSE,253,36,170,289,0.0501911501081595,0.0613863790123546
"pan_cancer","TP53","per_event_pairwise","HM_vs_WGD","WT",0.000332245280226672,0.121034783358953,0.0137896361135475,0.491984286870708,FALSE,253,36,170,289,0.00183116795251367,0.0030056607908878
"pan_cancer","TP53","per_event_pairwise","WGD_vs_Classic","CNA_driver",0.0805068561842302,0.488350483884364,0.211588532072031,1.10191703156003,FALSE,253,36,170,289,0.182952784551367,0.210748095933146
"pan_cancer","TP53","per_event_pairwise","WGD_vs_Classic","CI_M",NA,NA,NA,NA,TRUE,253,36,170,289,NA,NA
"pan_cancer","TP53","per_event_pairwise","WGD_vs_Classic","M",2.94506222417661e-09,0.231253542158857,0.129956251482937,0.396670653712809,FALSE,253,36,170,289,8.30680786172168e-08,1.61012350084135e-07
"pan_cancer","TP53","per_event_pairwise","WGD_vs_Classic","WT",6.6567219957852e-17,20.1589385729876,7.3301973753925,77.4138806081568,FALSE,253,36,170,289,5.80345126723455e-15,1.17702948016384e-14
"pan_cancer","TP53","pairwise_all_events","WGDHM_vs_Classic",NA,0.000499750124937531,NA,NA,NA,FALSE,253,36,170,289,0.00219998696304022,0.00335316212861311
"pan_cancer","TP53","per_event_pairwise","WGDHM_vs_Classic","CNA_driver",0.138665533215431,0.563269041286183,0.261835234288081,1.2112858917429,FALSE,253,36,170,289,0.287214354975374,0.309294107917446
"pan_cancer","TP53","per_event_pairwise","WGDHM_vs_Classic","CI_M",NA,NA,NA,NA,TRUE,253,36,170,289,NA,NA
"pan_cancer","TP53","per_event_pairwise","WGDHM_vs_Classic","M",3.51738344784882e-08,0.259092605744456,0.1464978080437,0.441250627379255,FALSE,253,36,170,289,8.72203242056181e-07,1.68267191246399e-06
